Case #,Crime,Occurred (Averaged),Location,lon,lat
25-00906,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor 626: Exclusion Order Issued,2025-04-01 6:22,Valley Life Science Building,-122.262078,37.871144
25-00907,242: PC; Battery On Person; Misdemeanor,2025-04-01 6:46,2700 Hearst Av,-122.25551,37.875524
25-00934,PRODAM: Property Damage,2025-04-01 7:36,Lower Sproul Garage,-122.2606309,37.8688322
25-00910,PRODAM: Property Damage,2025-04-01 10:38,209 Frank Schlessinger Wy,-122.26274628522462,37.870190969260456
25-00908,Caslty: Injury/Illness,2025-04-01 10:39,2520 Channing Wy,-122.25740262790698,37.86703251162791
25-00916,DEMO: Demonstration,2025-04-01 11:23,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00914,OA-BPD: Outside Assist - BPD *OA-AUTO THEFT: Outside Assist - Auto Theft,2025-04-01 15:01,926 Virginia St,-122.29672371158244,37.8726228
25-00917,10851(A): VC; Take Vehicle W/O Owner's,2025-04-01 17:00,Li Ka Shing Center,-122.265438120222,37.8729723
25-00912,SUPP: Supplemental Reports 20002 (B): VC; Hit and Run By Runaway Vehicle:property Damage; Misdemeanor,2025-04-01 17:24,Monroe St,-122.272863,37.8708393
25-00919,314(1): PC; Indecent Exposure; Misdemeanor,2025-04-02 6:16,Lower Sproul Garage,-122.2606309,37.8688322
25-01566,Caslty: Injury/Illness,2025-04-02 9:12,Sproul Hall,-122.25877388866844,37.8696038
25-00920,HAZMAT: Hazardous Condition,2025-04-02 10:32,LBNL70 Inactive 422025,-122.272863,37.8708393
25-00929,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-04-02 11:00,2700 Hearst Av,-122.25551,37.875524
25-00937,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-04-02 12:08,Genetics  Plant Biology Building GPB,-122.272863,37.8708393
25-00922,12500 (A): VC; Drive Without Licence; Misdemeanor 22500 (H): VC; Parked/Stoped: Double Par Infraction 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction,2025-04-02 12:17,2400 Bancroft Wy,-122.2609415,37.8683702
25-00923,Caslty: Injury/Illness,2025-04-02 12:50,2650 Haste St,-122.2560025249778,37.86647419644383
25-00932,PRODAM: Property Damage,2025-04-02 15:15,2151 Berkeley Wy,-122.26776987710174,37.87326659826463
25-00924,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction,2025-04-02 15:19,Gilman St,-122.31078206936316,37.87929966198316
25-00925,"OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appe On Misdemeanor Charge; Misdemeanor 11350(A): HS; Possess Narcotic Controlle Substance; Misdemeanor",2025-04-02 16:08,1122 40th St,-122.272863,37.8708393
25-00926,Caslty: Injury/Illness,2025-04-02 16:54,200 Centennial Dr,-122.2388985,37.8756959
25-00930,5150: WI; 72 Hour Mental Health Hold; Caslty-Drug Inv: Injury/Illness - Drug R *Domestic Violence,2025-04-02 17:41,University Village,-122.272863,37.8708393
25-00931,INFO: Information Only Report OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-04-02 19:45,Grizzly Peak Boulevard,-122.26150937956254,37.89688040405138
25-00933,12500 (A): VC; Drive Without Licence; Misdemeanor 4000 (a)(1): VC; No Registration: Vehicl Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction,2025-04-02 22:29,Dana St,-122.25837473707342,37.8532981263744
25-00936,INFO: Information Only Report,2025-04-02 23:22,715 Kinkead Wy,-122.272863,37.8708393
25-00957,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-04-03 1:53,4927 Happy Valley Rd,-122.272863,37.8708393
25-00938,653M(B): PC; With Intent To Annoy Or Harass With Repeat Calls/Contact; Misdem *Stalking,2025-04-03 2:10,Campus Unspecified Campus Location,-122.272863,37.8708393
25-00935,"381(B): PC; Possess/Etc Substance Similar To Toluene; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor OUT WRTM: Other Agency Warrant, Misd 978.5: PC; Bench Warrant/Failure To Appe On Misdemeanor Charge; Misdemeanor",2025-04-03 2:23,Shattuck Av,-122.26630775167496,37.85369625053443
25-00944,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-03 10:45,Li Ka Shing Center,-122.265438120222,37.8729723
25-00939,DEMO: Demonstration,2025-04-03 12:46,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00940,415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor,2025-04-03 12:54,500 Block of Ohlone Ave,-122.272863,37.8708393
25-00947,*OA: Outside Assist *OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2025-04-03 13:10,UC Davis,-122.272863,37.8708393
25-00941,PRODAM: Property Damage,2025-04-03 14:52,Stadium Rim Wy,-122.25193544354336,37.87253304326599
25-00942,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor *Attempted Motor Vehicle Theft,2025-04-03 15:03,Memorial Stadium,-122.25073605072416,37.8709949
25-00943,Caslty: Injury/Illness,2025-04-03 16:14,2424 Haste St,-122.25966220370196,37.86568885
25-00948,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-04-03 17:30,Weill Hall,-122.26323831340244,37.8713331
25-00949,242: PC; Battery On Person; Misdemeanor *242: PC; Battery On Person; Misdemeanor,2025-04-03 22:26,04032025 0918 Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00950,Caslty-Drug Inv: Injury/Illness - Drug Related,2025-04-03 23:54,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-00951,OA-NON-CRIMINAL: Outside Assist - Non-Criminal OA-BPD: Outside Assist - BPD,2025-04-04 0:23,Bowditch St,-122.25655077869376,37.86721320422173
25-00952,Caslty: Injury/Illness,2025-04-04 2:16,2601 Warring St,-122.250147,37.864041
25-00976,20002 (A): VC; Hit and Run:property Damage; Misdemeanor,2025-04-04 2:45,435 Gooding Wy,-122.272863,37.8708393
25-00956,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony SUPP: Supplemental Reports,2025-04-04 3:00,625 West End Wy,-122.272863,37.8708393
25-00953,626: Exclusion Order Issued 602(M): PC; Trespass:occupy Property Wit Consent; Misdemeanor 647(E): PC; Disorderly Conduct:lodge Wit Owners Consent; Misdemeanor OTHER CRIME: Other Criminal Code Violation,2025-04-04 4:21,Evans Hall,-122.25768131042068,37.8736211
25-00954,Caslty: Injury/Illness,2025-04-04 8:05,Memorial Stadium,-122.25073605072416,37.8709949
25-00958,Caslty: Injury/Illness,2025-04-04 12:32,Sproul Hall,-122.25877388866844,37.8696038
25-00959,INFO: Information Only Report,2025-04-04 13:46,2650 Haste St,-122.2560025249778,37.86647419644383
25-00960,Caslty: Injury/Illness,2025-04-04 14:17,Gilman Hall,-122.25633760048098,37.87267645
25-00964,INFO: Information Only Report,2025-04-04 19:33,2415 Bowditch St,-122.25621929426624,37.866137951654
25-00963,Caslty: Injury/Illness,2025-04-04 19:49,555 Ohlone Av,-122.272863,37.8708393
25-00965,Caslty: Injury/Illness,2025-04-04 22:58,2301 Bancroft Wy,-122.260816,37.868605
25-00966,WELFARE: Welfare Check,2025-04-05 0:04,715 Kinkead Wy,-122.272863,37.8708393
25-00971,10852: VC; Tamper With Vehicle; Misdemeanor,2025-04-05 2:15,1020 Jackson St,-122.272863,37.8708393
25-00967,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-05 2:30,2650 Durant Av,-122.2552301968402,37.86782
25-00968,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-05 3:21,2424 Channing Wy,-122.25951811764706,37.86675558823529
25-00985,10852: VC; Tamper With Vehicle; Misdemeanor,2025-04-05 5:30,Red Oak Av,-122.272863,37.8708393
25-00969,MISC: Miscellaneous Report,2025-04-05 7:18,Dwight Wy,-122.28431535220662,37.86178476620944
25-00990,INFO: Information Only Report,2025-04-05 8:05,Sproul Hall,-122.25877388866844,37.8696038
25-00972,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor,2025-04-05 11:38,LBNL23,-122.272863,37.8708393
25-00973,WELFARE: Welfare Check,2025-04-05 12:37,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-00974,5150: WI; 72 Hour Mental Health Hold;,2025-04-05 13:15,715 Kinkead Wy,-122.272863,37.8708393
25-01004,OA-OTHER CRIME: Outside Assist - Other Crime,2025-04-05 15:41,Del Playa Dr,-122.272863,37.8708393
25-00981,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-04-05 17:30,Doe Library,-122.259498421875,37.87219215
25-00975,Caslty: Injury/Illness,2025-04-05 18:41,555 Ohlone Av,-122.272863,37.8708393
25-00978,148(A)(1): PC; Obstruct/Resist/Etc Public/Peace Officer/Emergency Med Tech; Misde,2025-04-06 3:45,Dana St,-122.25837473707342,37.8532981263744
25-00979,OA-AUTO THEFT: Outside Assist - Auto Theft,2025-04-06 9:18,Off Campus,-122.272863,37.8708393
25-00980,OA-BATTERY: Outside Assist - Battery,2025-04-06 15:13,Lower Fire Trail,-122.272863,37.8708393
25-01190,Lost Prop.: Lost Property id:20) *(cid:20)(cid:19)(cid:27)(cid:24) Owner(cid:10)(cid:86) Con(cid:86)ent(cid,2025-04-06 15:59,2495 Bancroft Wy,-122.2598545,37.869332
25-00982,22651(o)(1): VC; Stored Vehicle-Registration Expired Over 6 Months; Infraction 14601.1(A): VC; Driving While Lic Suspended/Revoked; Misdemeanor 11364(A): HS; Possess Unlawful Paraphern Misdemeanor,2025-04-06 21:45,Shattuck Av,-122.26630775167496,37.85369625053443
25-00983,Caslty: Injury/Illness,2025-04-06 21:50,2700 Hearst Av,-122.25551,37.875524
25-00984,Caslty: Injury/Illness,2025-04-07 1:37,2424 Haste St,-122.25966220370196,37.86568885
25-01003,484(A): PC; Petty Theft; Misdemeanor,2025-04-07 3:30,2424 Channing Wy,-122.25951811764706,37.86675558823529
25-00991,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-04-07 11:04,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-00986,Found Prop.: Found Property,2025-04-07 12:01,Haas Pavilion,-122.26220609544905,37.86939045
25-00987,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-04-07 12:24,Piedmont Av,-122.2525579199242,37.87070609791057
25-00988,415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor 626: Exclusion Order Issued,2025-04-07 12:39,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-00989,OA-BPD: Outside Assist - BPD OA-OTHER CRIME: Outside Assist - Other Crime *Vehicle Tampering,2025-04-07 13:38,04072025 1320 Dana St,-122.25837473707342,37.8532981263744
25-00993,*Rec-Stolen: Recovered Stolen License Plates,2025-04-07 16:28,2729 Dwight Way,-122.2524637217344,37.86605535
25-00992,12500 (A): VC; Drive Without Licence; Misdemeanor 4463 (A): VC; Forge/Alter Vehicle Registration/Etc; Felony,2025-04-07 16:43,2722 Durant Av,-122.25336699366152,37.86823745
25-00995,Caslty: Injury/Illness,2025-04-07 21:31,2650 Haste St,-122.2560025249778,37.86647419644383
25-00996,12500 (A): VC; Drive Without Licence; Misdemeanor,2025-04-07 23:51,Dwight Wy,-122.28431535220662,37.86178476620944
25-00998,PRODAM: Property Damage,2025-04-08 11:42,LBNL75,-122.272863,37.8708393
25-00997,DEMO: Demonstration,2025-04-08 12:15,Upper Sproul Plaza,-122.25940006990032,37.8695157
25-00999,Civil: Civil Information Report,2025-04-08 14:20,03232025 1712 Boston MA,-122.272863,37.8708393
25-01014,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-08 15:18,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01001,10851(A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2025-04-08 17:01,04082025 1653 2301 Bancroft Wy,-122.25593425935196,37.86865795
25-01030,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-08 17:45,755 Ohlone Av,-122.272863,37.8708393
25-01005,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-04-08 21:00,Bancroft Library,-122.25887678987186,37.8722756
25-01002,Caslty: Injury/Illness,2025-04-08 21:26,Valley Life Science Building 2050 Valley Life Science,-122.272863,37.8708393
25-01081,532(A): PC; Obtain Money/Etc By False Pretenses; Misdemeanor,2025-04-09 1:08,2299 Piedmont Av,-122.2519432,37.8697156
25-01006,12500 (A): VC; Drive Without Licence; Misdemeanor 22450(A): VC; Failure to Stop At A Stop Infraction 11377(A): HS; Possess Controlled Substan Misdemeanor,2025-04-09 2:21,Haste St,-122.26150095271012,37.86565836122066
25-01007,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-09 2:44,Spieker Plaza,-122.26162743874892,37.869232972407
25-01008,602(M): PC; Trespass:occupy Property Without Consent; Misdemeanor 647(H): PC; Disorderly Conduct:loiter/Et Private Property; Misdemeanor,2025-04-09 3:05,1301 S 46th St,-122.272863,37.8708393
25-01009,Caslty: Injury/Illness,2025-04-09 7:54,Lower Sproul Garage,-122.2606309,37.8688322
25-01010,Caslty: Injury/Illness,2025-04-09 8:13,Northwest Animal Facility,-122.2655224,37.8736627
25-01011,PRODAM: Property Damage,2025-04-09 8:59,Oxford St,-122.26684735778863,37.87846656440768
25-01035,INFO: Information Only Report,2025-04-09 12:15,2601 Warring St,-122.250147,37.864041
25-01012,Caslty: Injury/Illness,2025-04-09 13:15,2301 Bancroft Wy,-122.260816,37.868605
25-01036,*484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-09 14:00,2220 Piedmont Av,-122.25286288751197,37.87097791199431
25-01034,INFO: Information Only Report,2025-04-09 14:31,Pat Browns Grill,-122.272863,37.8708393
25-01015,OA-DV: Outside Assist - Domestic Violence,2025-04-09 14:49,04052025 UNK UNKNOWN Unknown Location,-122.272863,37.8708393
25-01013,INFO: Information Only Report,2025-04-09 15:43,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01017,653M(A): PC; Annoying Telephone Call:obscene/Threatening; Misdemeanor,2025-04-09 17:03,Campus Unspecified Campus Location Campus,-122.288608,37.868541
25-01019,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-04-09 19:14,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-01020,Caslty: Injury/Illness,2025-04-09 20:49,2301 Bancroft Wy,-122.260816,37.868605
25-01021,242: PC; Battery On Person; Misdemeanor *Aggravated Assault,2025-04-09 20:50,Valley Life Science Building,-122.262078,37.871144
25-01022,OA-DV: Outside Assist - Domestic Violence OA-BPD: Outside Assist - BPD SUPP: Supplemental Reports *OA-DV: Outside Assist - Domestic Violen *242: PC; Battery On Person; Misdemeanor,2025-04-10 1:08,04102025 UNK Ckark Kerr Campus CKC hanning Way,-122.272863,37.8708393
25-01046,459: PC; Burglary: Second Degree; Felony,2025-04-10 6:00,540 Red Oak Av,-122.272863,37.8708393
25-01023,626: Exclusion Order Issued 415(2): PC; Disturb By Loud/Unreasonable Noise; Misdemeanor,2025-04-10 8:10,Hearst Memorial Gymnasium Hearst Gym,-122.257164,37.874153
25-01024,Caslty: Injury/Illness,2025-04-10 8:26,2424 Haste St,-122.25966220370196,37.86568885
25-01026,OA-THEFT: Outside Assist - Theft,2025-04-10 9:01,3943 Broadway,-122.272863,37.8708393
25-01025,242: PC; Battery On Person; Misdemeanor *242: PC; Battery On Person; Misdemeanor,2025-04-10 9:46,04102025 0940 2301 Bancroft Wy,-122.2932997,37.8638677
25-01027,WELFARE: Welfare Check,2025-04-10 12:16,2222 Bancroft Wy,-122.26741212033184,37.86774458786539
25-01028,245(A)(1): PC; Assault W/Deadly Weapon:not F/Arm; Felony 626: Exclusion Order Issued SUPP: Supplemental Reports 242: PC; Battery On Person; Misdemeanor *Aggravated Assault,2025-04-10 13:38,Grinnell Path,-122.262416189755,37.87062647938336
25-01029,WELFARE: Welfare Check,2025-04-10 13:55,2535 Channing Wy,-122.25739897674418,37.86719990697674
25-01033,INFO: Information Only Report *Stalking,2025-04-10 16:39,Dwinelle Plaza,-122.260125,37.870618
25-01032,148.4(A)(1): PC; Tamper/Etc With Fire Alarm/Etc; Misdemeanor,2025-04-10 17:38,Faculty Club,-122.25582915900996,37.87183885
25-01054,INFO: Information Only Report SUPP: Supplemental Reports,2025-04-10 21:50,515 West End Wy,-122.272863,37.8708393
25-01038,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-10 22:28,2424 Channing Wy,-122.25951811764706,37.86675558823529
25-01039,594(A)(1): PC; Vandalism:deface Property; Misdemeanor,2025-04-10 22:46,Unknown 2400 Durant Av,-122.260114,37.86724
25-01040,Caslty: Injury/Illness,2025-04-10 23:57,2601 Warring St,-122.250147,37.864041
25-01041,Caslty: Injury/Illness,2025-04-11 0:21,Sproul Hall,-122.25877388866844,37.8696038
25-01042,594(B)(1): PC; Vandalism ($400 Or More); Misdemeanor,2025-04-11 0:23,Mulford Hall,-122.26429165961542,37.87268705
25-01045,PRODAM: Property Damage,2025-04-11 8:00,LBNL30,-122.272863,37.8708393
25-01043,4000 (a)(1): VC; No Registration: Vehicle/Trailer/Etc; Infraction 16028 (A): VC; Failure to Provide Financ Responsibility; Infraction,2025-04-11 8:52,Dwight Wy,-122.28431535220662,37.86178476620944
25-01093,Lost Prop.: Lost Property,2025-04-11 10:00,Haviland Hall,-122.2611045603687,37.8737907
25-01044,INFO: Information Only Report SUPP: Supplemental Reports,2025-04-11 11:23,Valley Life Science Building,-122.262078,37.871144
25-01048,487(A): PC; Grand Theft:money/Labor/Property; Felony,2025-04-11 13:30,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-01047,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-11 13:53,2301 Bancroft Wy,-122.260816,37.868605
25-01049,484(A): PC; Petty Theft; Misdemeanor,2025-04-11 14:30,2121 Berkeley Wy,-122.2683576,37.8737831
25-01050,626.6(A): PC; Nnstdnt Refuse Leave Univ; Misdemeanor 626: Exclusion Order Issued 602(O): PC; Trespass:refuse To Leave,2025-04-11 22:07,2650 Durant Av,-122.2552301968402,37.86782
25-01126,Lost Prop.: Lost Property,2025-04-12 0:15,Sather Gate,-122.259509,37.8702403
25-01101,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-12 0:17,300 Gooding Wy,-122.272863,37.8708393
25-01052,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-12 1:02,2700 Hearst Av,-122.25551,37.875524
25-01053,273.5(A): PC; Inflict Corporal Injury On Spouse/Cohabitant/Datng Relatnshp; Felo 207(A): PC; Kidnapping; Felony 236: PC; False Imprisonment W/Violence/E Felony 422(A): PC; Threaten Crime With Intent T Terrorize; Felony OA-BPD: Outside Assist - BPD 22655.5 (b): VC; Impound Veh For Evidenc SUPP: Supplemental Reports *Aggravated Assault,2025-04-12 3:00,2200 block of Bancroft Wy,-122.272863,37.8708393
25-01065,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-12 12:25,1051 Monroe St,-122.272863,37.8708393
25-01056,518(A): PC; Extortion; Felony 422(A): PC; Threaten Crime With Intent T Terrorize; Felony,2025-04-12 15:17,2650 Durant Av,-122.2552301968402,37.86782
25-01058,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-12 15:39,Doe Library,-122.259498421875,37.87219215
25-01057,INFO: Information Only Report,2025-04-12 16:21,2495 Bancroft Wy,-122.2598545,37.869332
25-01070,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-12 18:00,2495 Bancroft Wy,-122.2598545,37.869332
25-01066,484(A): PC; Petty Theft; Misdemeanor SUPP: Supplemental Reports,2025-04-12 18:30,Stanley Hall,-122.25608574376449,37.87396185
25-01059,242: PC; Battery On Person; Misdemeanor,2025-04-12 18:51,Bauer Wurster Hall,-122.25490130888858,37.87058195
25-01078,10851(A): VC; Take Vehicle Without Owner's Consent; Misdemeanor,2025-04-12 21:00,2700 Hearst Av,-122.25551,37.875524
25-01080,484(A): PC; Theft Of Personal Property; Misdemeanor,2025-04-12 21:30,1950 Oxford St,-122.26642930385086,37.87369003850856
25-01060,242: PC; Battery On Person; Misdemeanor SUPP: Supplemental Reports,2025-04-12 21:58,Sproul Hall,-122.25877388866844,37.8696038
25-01062,WELFARE: Welfare Check,2025-04-12 23:07,2333 College Av,-122.25423115947426,37.86809365
25-01077,10852: VC; Tamper With Vehicle; Misdemeanor,2025-04-12 23:37,2645 Haste St,-122.2544244,37.8673072
25-01064,Caslty: Injury/Illness,2025-04-13 0:55,Stanley Hall,-122.25608574376449,37.87396185
25-01063,Caslty-Alcohol Inv: Injury/Illness - Alcohol Related,2025-04-13 1:16,2401 Durant Av,-122.26110790700152,37.8680285
25-01069,261(A)(1): PC; Rape:victim Incapable Of Giving Consent; Felony *Aggravated Assault,2025-04-13 3:30,1000 lock of Monroe St,-122.272863,37.8708393
