Case #,Crime,Occurred (Averaged),Location,lon,lat
22-00135,OABPD: Outside Assist - BPD 647 (F): PC; Disorderly Conduct:intox Drug With Alcohol,2022-01-23 00:21,2500 Bancroft Wy,,
22-00136,OABPD: Outside Assist - BPD 647 (F): PC; Disorderly Conduct:intox Drug With Alcohol,2022-01-23 01:20,2345 Channing Wy,,
22-00137,Caslty: Injury/Illness,2022-01-23 03:37,2650 Haste St,,
22-00138,Caslty: Injury/Illness,2022-01-23 08:57,Peoples Park Peoples Park,,
22-00139,Caslty: Injury/Illness,2022-01-23 13:31,Peoples Park Peoples Park,,
22-00140,459V: PC; Burglary Vehicle,2022-01-23 11:10,Coffer Dam Coffer Dam,,
22-00141,PRODAM: Property Damage,2022-01-23 17:17,1301 S 46th St,,
22-00142,242: PC; Battery SUPP: Supplemental Reports,2022-01-23 18:30,2601 Warring St,,
22-00143,SUPP: Supplemental Reports OABPD: Outside Assist - BPD,2022-01-23 23:51,1525 Russell St,,
22-00144,459V: PC; Burglary Vehicle,2022-01-24 03:00,University Village UVA,,
22-00145,484 (A): PC; Petty Theft,2022-01-19 09:00,435 Gooding Wy,,
22-00146,Lost Prop.: Lost Property,2022-01-07 14:37,Stanley Hall,,
22-00147,PRODAM: Property Damage,2022-01-25 01:08,Campanile Wy,,
22-00148,5150: WI; 72 Hour Mental Health Hold,2022-01-25 02:13,Sproul Hall,,
22-00149,MP: Missing Person Scanned: Add Scanned Documents to Report,2022-01-23 12:00,Sproul Hall,,
22-00150,594: PC; Malicious Mischief/Vandalism,2022-01-24 23:05,Upper Fire Tr Upper Fire Trail,,
22-00151,415: PC; Disturb The Peace Scanned: Add Scanned Documents to Report,2022-01-25 11:11,Sproul Hall,,
22-00152,484 G: PC; Theft By Use of Access Card Information,2022-01-25 11:24,Lewis Hall,,
22-00153,594: PC; Malicious Mischief/Vandalism,2022-01-23 00:30,1898 Le Roy Av,,
22-00154,664: PC; Attempt Crime [state Specific Crime] 245 (A): PC; Assault With A Deadly Weapon,2022-01-20 09:25,Peoples Park Peoples Park,,
22-00155,451 (D): PC; Arson:property Scanned: Add Scanned Documents to Report,2022-01-25 23:36,Peoples Park Peoples Park Rev 090418,,
22-00156,Caslty: Injury/Illness,2022-01-26 00:23,Dwinelle Hall,,
22-00157,484 (A): PC; Petty Theft,2022-01-26 00:00,865 Kinkead Wy,,
22-00158,Caslty: Injury/Illness,2022-01-26 11:26,Doe Library 133 Doe Library,,
22-00159,484 G: PC; Theft By Use of Access Card Information,2022-01-24 01:36,Doe Library Doe Library,,
22-00160,484 (A): PC; Theft,2022-01-26 11:02,625 West End Wy,,
22-00161,PRODAM: Property Damage,2022-01-25 01:30,Lower Sproul Garage Lower Sproul Garage,,
22-00162,Lost Prop.: Lost Property,2022-01-19 16:00,Hearst Memorial Gymnasium Hearst Gym,,
22-00163,5150: WI; 72 Hour Mental Health Hold,2022-01-26 13:46,Sproul Hall,,
22-00164,HAZMAT: Hazardous Condition,2022-01-26 14:58,Latimer Hall,,
22-00165,Lost Prop.: Lost Property,2021-10-15 12:00,Hearst Memorial Gymnasium Hearst Gym,,
22-00167,Caslty: Injury/Illness,2022-01-26 23:51,420 Kula Gulf Wy,,
22-00168,459V: PC; Burglary Vehicle,2022-01-26 21:54,2645 Haste St,,
22-00171,RULES: Rules Violation,2022-01-27 11:05,Chem Group Chem Group,,
22-00172,484 (A): PC; Theft,2022-01-26 14:30,1 Centennial Dr,,
22-00173,FIRE: Fire,2022-01-27 17:12,University Village UVA,,
22-00174,484 (A): PC; Theft Scanned: Add Scanned Documents to Report,2022-01-11 17:21,2650 Durant Av,,
22-00177,Civil: Civil Information Report,2022-01-27 10:16,1608 Fourth St,,
22-00175,PRODAM: Property Damage,2022-01-28 07:00,2643 Bancroft Wy,,
22-00176,484 (A): PC; Theft,2022-01-28 01:45,2309 Haste St,,
22-00178,459V: PC; Burglary Vehicle,2022-01-26 10:45,515 West End Wy,,
22-00179,INFO: Information Only Report,2022-01-28 12:25,1995 University Av,,
22-00180,459: PC; Burglary: Second Degree,2021-02-20 07:30,Gilman Hall,,
22-00181,484 (A): PC; Theft Aggravated Assault added,2022-01-28 06:00,Physics Building Physics Building North 2439 Durant Av,,
22-00182,Caslty: Injury/Illness,2022-01-29 00:22,2601 Warring St,,
22-00183,Caslty: Injury/Illness,2022-01-29 05:56,2400 Durant Av,,
22-00184,488: PC; Petty Theft,2022-01-29 07:34,1301 S 46th St,,
22-00185,594: PC; Malicious Mischief/Vandalism,2022-01-26 00:35,2309 Haste St,,
22-00186,Caslty: Injury/Illness,2022-01-29 12:44,Sproul Hall,,
22-00187,Caslty: Injury/Illness,2022-01-29 14:23,Sports Ln,,
22-00188,459V: PC; Burglary Vehicle,2022-01-29 13:36,West Crescent West Crescent,,
22-00190,Caslty: Injury/Illness,2022-01-29 20:26,2650 Haste St,,
22-00191,MISC: Miscellaneous Report,2022-01-29 22:41,Peoples Park Peoples Park Rev 090418,,
22-00192,Caslty: Injury/Illness,2022-01-30 00:22,2650 Durant Av,,
22-00193,594 (A): PC; Vandalism,2022-01-30 19:01,UVA Ballfields UVA Ballfields Rev 090418,,
22-00194,11351 (A): HS; Poss Narcotic Controlled Substance For Sale (Amended) RULES: Rules Violation SUPP: Supplemental Reports,2022-01-29 10:59,2650 Durant Av,,
22-00195,Caslty: Injury/Illness,2022-01-31 08:49,Golden Bear Cafe Golden Bear Cafe,,
22-00196,484 (A): PC; Theft,2022-01-27 21:15,Evans Hall,,
22-00197,484 (A): PC; Theft,2022-01-31 09:15,Chou Hall,,
22-00198,148.4 (A)(2): PC; Send/Etc False Fire Alarm By Any Method,2022-01-31 11:24,2200 Bancroft Wy,,
22-00199,532 (A): PC; Obtain Money/Etc By False Pretenses [over $950],2021-12-14 23:59,2299 Piedmont Av,,
22-00200,INFO: Information Only Report,2022-01-31 12:29,Campus Campus,,
22-00201,459V: PC; Burglary Vehicle,2022-01-31 13:45,West Crescent West Crescent,,
22-00203,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-01-31 15:28,Li Ka Shing Center Li Ka Shing Center,,
22-00204,Found Prop.: Found Property,2022-01-31 14:59,Sather Tower Sather Tower,,
22-00205,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-01-31 11:30,Valley Life Science Building Valley Life Science Building Rev 090418,,
22-00206,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-01-31 13:32,Evans Hall,,
22-00207,Caslty: Injury/Illness,2022-01-31 19:03,Foothill1 Foothill1,,
22-00208,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft,2022-01-31 16:30,Li Ka Shing Center Li Ka Shing Center,,
22-00209,Found Prop.: Found Property Outside Assist - Battery,2022-01-27 03:21,2650 Durant Av,,
22-01380,Found Prop.: Found Property,2022-07-01 04:21,2223 Fulton St,,
22-01381,Caslty: Injury/Illness,2022-07-01 05:22,2650 Durant Av,,
22-01382,OA-BPD: Outside Assist - BPD,2022-07-01 10:30,2121 Allston Wy,,
22-01383,INFO: Information Only Report,2022-07-01 11:51,West Crescent West Crescent,,
22-01385,602 (O): PC; TRESPASS:REFUSE TO LEAVE PROPERTY; Misdemeanor 626: Exclusion Order Issued,2022-07-01 12:00,2495 Bancroft Wy,,
22-01386,484 (A): PC; Petty Theft; Misdemeanor,2022-06-30 23:30,Peoples Park Peoples Park,,
22-01387,Deceased: Deceased Person SUPP: Supplemental Reports,2022-07-01 14:30,Womens Faculty Club Womens Faculty Club,,
22-01388,484 (A): PC; Petty Theft; Misdemeanor,2022-07-01 13:07,Upper Sproul Plaza Upper Sproul Plaza,,
22-01389,626: Exclusion Order Issued,2022-07-01 17:44,Womens Faculty Club Womens Faculty Club,,
22-01390,Caslty: Injury/Illness,2022-07-01 18:39,Valley Life Science Building Valley Life Science Building,,
22-01391,459: PC; Burglary: First Degree; Felony,2022-06-27 22:38,Cesar Chavez Center Cesar Chavez Center,,
22-01392,211: PC; Robbery; Felony,2022-07-01 20:50,UVA Ballfields UVA Ballfields Rev 090418,,
22-01393,148.4: PC; False Fire Alarm; Misdemeanor,2022-07-02 02:53,2200 Bancroft Wy,,
22-01394,459: PC; Burglary: Second Degree; Felony,2022-07-01 20:15,2495 Bancroft Wy,,
22-01395,Caslty: Injury/Illness,2022-07-02 16:02,200 Centennial Dr,,
22-01397,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-07-02 19:15,Spieker Plaza Spieker Plaza Rev 090418,,
22-01398,Dead Animal: Dead Animal,2022-07-03 15:53,Centennial Dr,,
22-01399,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony Scanned: Add Scanned Documents to Report,2022-07-03 17:10,2301 Bancroft Wy,,
22-01400,INFO: Information Only Report,2022-07-03 18:15,Stadium Rim Wy,,
22-01401,Caslty: Injury/Illness,2022-07-03 20:36,2175 Gayley Rd,,
22-01402,594: PC; Malicious Mischief/Vandalism; Misdemeanor,2022-07-04 06:36,2200 Bancroft Wy,,
22-01403,Found Prop.: Found Property,2022-07-04 10:27,Signpost12 Signpost12,,
22-01404,10852: VC; Tamper With Vehicle; Misdemeanor *10851 (A): VC; (attempt) motor vehicle theft,2022-07-04 10:53,2301 Bancroft Wy,,
22-01405,WELFARE: Welfare Check,2022-07-05 05:17,Sproul Hall,,
22-01406,459V: PC; Burglary Vehicle; Felony,2022-07-03 12:00,2650 Durant Av,,
22-01407,INFO: Information Only Report,2022-07-05 14:54,2160 University Av,,
22-01408,594 (A): PC; Vandalism [under $1000]; Misdemeanor,2022-06-28 10:00,Law Building Law Building,,
22-01409,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony Rec-Stolen: Recovered Stolen Vehicle Scanned: Add Scanned Documents to Report,2022-07-03 22:30,755 Ohlone Av,,
22-01410,20002 (A): VC; Hit and Run:property Damage; Misdemeanor,2022-07-05 17:59,2601 Warring St,,
22-01411,314: PC; Indecent Exposure; Felony,2022-07-05 23:09,Dwinelle Hall,,
22-01412,"OUT WRTM: Other Agency Warrant, Misd 485: PC; Appropriate Lost Property; Misdemeanor Scanned: Add Scanned Documents to Report",2022-07-05 23:09,Sather Gate Sather Gate Rev 090418,,
22-01413,459: PC; Burglary: First Degree; Felony Scanned: Add Scanned Documents to Report,2022-07-06 01:17,1301 S 46th St,,
22-01414,647 (F): PC; Disorderly Conduct:intox Drug With Alcohol; Misdemeanor 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N Scanned: Add Scanned Documents to Report,2022-07-06 02:03,2645 Haste St,,
22-01415,PRODAM: Property Damage,2022-07-06 07:20,2650 Durant Av,,
22-01416,69 (A): PC; Obstruct/Resist Executive Officer; Felony 626.6 (A): PC; Nonstudent Refuse to Leave Campus; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-06 10:09,Zellerbach Hall,,
22-01417,"UCBPD-WAR-M: Misdemeanor Warrant From Ucbpd OUT WRTM: Other Agency Warrant, Misd SUPP: Supplemental Reports",2022-07-06 11:01,Harrison St,,
22-01418,INFO: Information Only Report,2022-07-06 09:45,2000 Carleton St,,
22-01419,OA-OTHER CRIME: Outside Assist - Other Crime Scanned: Add Scanned Documents to Report,2022-07-06 10:47,Crestview Dr,,
22-01420,484 (A): PC; Petty Theft; Misdemeanor,2022-07-05 15:15,Bauer Wurster Hall,,
22-01421,INFO: Information Only Report,2022-07-06 17:11,Peoples Park Peoples Park Rev 090418,,
22-01422,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony,2022-07-06 10:30,GPB Garage GPB Garage Rev 090418,,
22-01423,626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2022-07-07 10:56,Bauer Wurster Hall,,
22-01424,*484 (A): PC; Theft;,2022-06-26 02:19,University Village Albany,,
22-01426,417 (A): PC; Exhibit Deadly Weapon/Firearm (Amended); Misdemeanor,2022-07-07 07:22,Bauer Wurster Hall,,
22-01429,11364 (A): HS; Possess Unlawful Paraphernalia (Renumbered); Misdemeanor 11377 (A): HS; Possess Controlled Substance; Misdemeanor 626.10 (B): PC; Possess Weapon/Etc On Campus:not Firearm; Felony 1203.2 (A): PC; Probation Violation:rearrest/Revoke; N Scanned: Add Scanned Documents to Report,2022-07-08 09:58,485 Ohlone Av,,
22-01430,20002: VC; Hit and Run; Misdemeanor,2022-06-15 18:12,GPB Garage GPB Garage,,
22-01431,240: PC; Assault; Misdemeanor,2022-07-01 14:00,2601 Warring St,,
22-01432,242: PC; Battery (M); Misdemeanor,2022-07-08 16:15,Peoples Park Peoples Park,,
22-01433,484 (A): PC; Petty Theft; Misdemeanor,2022-07-08 20:20,Valley Life Science Building Valley Life Science Building Rev 090418,,
22-01434,23152 (A): VC; Dui Alcohol; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-09 00:42,Warring St,,
22-01435,22651(n): VC; Posted Tow Away Zone; Infraction Scanned: Add Scanned Documents to Report,2022-07-09 07:15,Bowles Lot,,
22-01436,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony Scanned: Add Scanned Documents to Report,2022-07-09 07:00,2701 Hearst Av,,
22-01437,"SUPP: Supplemental Reports 148 (A)(1): PC; Resist/Obstruct Police Officer, Etc; Misdemeanor 602 (M): PC; TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT; Misdemeanor",2022-07-09 17:48,1110 Jackson St,,
22-01438,484 (A): PC; Theft; Felony Scanned: Add Scanned Documents to Report,2022-07-08 17:00,525 Red Oak Av,,
22-01439,243 (E)(1): PC; Battery On Spouse/Co-Habitant/Etc; Misdemeanor 5150: WI; 72 Hour Mental Health Hold; Scanned: Add Scanned Documents to Report,2022-07-09 22:00,3800 block San Pablo Av,,
22-01440,314: PC; Indecent Exposure; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-10 06:07,Dwinelle Hall,,
22-01441,484 (A): PC; Petty Theft; Misdemeanor,2022-07-08 16:30,735 West End Wy,,
22-01443,Caslty: Injury/Illness,2022-07-10 23:39,Peoples Park Peoples Park Rev 090418,,
22-01444,242: PC; Battery (M); Misdemeanor SUPP: Supplemental Reports,2022-07-10 22:46,2424 Haste St,,
22-01445,PRODAM: Property Damage,2022-07-11 01:00,3200 Regatta Bl E Regatta Building,,
22-01446,Found Prop.: Found Property,2022-07-11 09:56,Witter Field Witter Field,,
22-01447,647 (A): PC; Disorderly Conduct:solicit Lewd Act; Misdemeanor 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2022-07-11 10:04,Sather Gate Sather Gate,,
22-01448,Caslty: Injury/Illness,2022-07-11 17:46,Sproul Hall,,
22-01449,484 G: PC; Theft By Use of Access Card Information; Misdemeanor,2022-06-16 03:13,2301 Bancroft Wy,,
22-01450,602 (M): PC; TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-11 17:36,Wheeler Hall,,
22-01451,484 (A): PC; Petty Theft; Misdemeanor,2022-07-12 05:38,685 Liberty Ship Wy,,
22-01452,11364 (A): HS; Possess Unlawful Paraphernalia (Renumbered); Misdemeanor 135: PC; Destroy/Conceal Evidence; Misdemeanor 1203.2 (A): PC; Probation Violation:rearrest/Revoke; N,2022-07-12 08:56,2495 Bancroft Wy,,
22-01453,3056: PC; Violation Parole: Felony; Felony 11377 (A): HS; Possess Controlled Substance; Misdemeanor 11364: HS; Possess Controlled Substance Paraphernalia; Misdemeanor,2022-07-12 12:44,University Village UVA,,
22-01454,Lost Prop.: Lost Property,2022-04-22 22:00,City Of Berkeley,,
22-01455,487 (A): PC; Grand Theft:money/Labor/Property Over $950; Felony,2022-07-12 10:30,425 Liberty Ship Wy,,
22-01456,"OUT WRTM: Other Agency Warrant, Misd UCBPD-WAR-F: Felony Warrant From Ucbpd OUT WRTF: Other Agency Warrant, Fel",2022-07-12 14:17,Lower Sproul Garage Lower Sproul Garage,,
22-01457,SUPP: Supplemental Reports 11364: HS; Possess Controlled Substance Paraphernalia; Misdemeanor 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N,2022-07-12 15:27,2630 Bancroft Wy,,
22-01458,Lost Prop.: Lost Property,2022-06-28 20:00,Birge Hall,,
22-01459,Civil: Civil Information Report,2022-07-12 19:47,Dwinelle Hall,,
22-01460,594 (A)(1): PC; Maliciously Deface W/Paint/Etc; Misdemeanor 594.1 (E)(1): PC; Minor Under 18 Possess Spray Paint On Public Hwy/Etc; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-13 00:13,2400 Durant Av,,
22-01461,"OUT WRTM: Other Agency Warrant, Misd Scanned: Add Scanned Documents to Report",2022-07-13 01:35,Shattuck Av,,
22-01462,602: PC; Tresspassing; Misdemeanor 647 (E): PC; Disorderly Conduct:lodge Without Owners Consent; Misdemeanor,2022-07-13 06:54,Peoples Park Peoples Park,,
22-01463,459V: PC; Burglary Vehicle; Felony SUPP: Supplemental Reports,2022-07-13 04:14,2650 Durant Av,,
22-01466,487 (A): PC; Grand Theft:money/Labor/Property Over $950; Felony,2022-07-03 11:00,1301 S 46th St,,
22-01467,Caslty: Injury/Illness,2022-07-13 12:05,Haas Pavilion Haas Pavilion,,
22-01468,"647 (H): PC; Disorderly Conduct:loiter,prowl private prop w/o lawful business;",2022-07-13 13:19,Li Ka Shing Center Li Ka Shing Center,,
22-01469,Caslty: Injury/Illness,2022-07-13 15:29,1936 University Av,,
22-01470,10851 (A): VC; Take Vehicle W/O Owner's Consent/Vehicle Theft; Felony Scanned: Add Scanned Documents to Report,2022-07-13 14:50,2220 Piedmont Av,,
22-01471,PRODAM: Property Damage,2022-07-13 20:07,2900 BLOCK Dwight Wy,,
22-01472,484 (A): PC; Petty Theft; Misdemeanor 626.9 (B): PC; Have Firearm At Public/Etc School; Felony,2022-07-13 02:43,530 Kinkead Wy,,
22-01473,Found Prop.: Found Property,2022-07-14 03:48,Starr East Asian Library East Asian Library,,
22-01474,INFO: Information Only Report 626: Exclusion Order Issued Scanned: Add Scanned Documents to Report,2022-07-14 04:53,Cheit Hall,,
22-01475,594: PC; Malicious Mischief/Vandalism; Misdemeanor SUPP: Supplemental Reports,2022-07-02 09:05,Peoples Park Peoples Park,,
22-01476,Caslty: Injury/Illness,2022-07-14 13:28,Sproul Hall,,
22-01477,OA-BPD: Outside Assist - BPD *Aggravated Assault,2022-07-14 14:00,Peoples Park,,
22-01478,Civil: Civil Information Report,2022-07-13 08:30,University Village UVA,,
22-01479,148.4 (A)(2): PC; Send/Etc False Fire Alarm By Any Method; Misdemeanor,2022-07-14 18:50,Lower Sproul Garage Lower Sproul Garage,,
22-01480,602: PC; Tresspassing; Misdemeanor,2022-07-14 20:20,Zellerbach Playhouse Zellerbach Playhouse,,
22-01481,602 (M): PC; TRESPASS:OCCUPY PROPERTY WITHOUT CONSENT; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-14 22:37,2401 Durant Av,,
22-01482,664/10851: PC; Attempt to Operate Vehicle W/O Owner's Consent (Amended); Felony,2022-07-15 00:24,Ohlone Av,,
22-01483,626.6: PC; Nonstudent Refuse to Leave Campus (Amended); Misdemeanor SUPP: Supplemental Reports 484 (A): PC; Petty Theft; Misdemeanor Scanned: Add Scanned Documents to Report,2022-07-15 08:28,2495 Bancroft Wy,,
22-01484,SUPP: Supplemental Reports Caslty: Injury/Illness Scanned: Add Scanned Documents to Report,2022-07-15 08:44,Peoples Park Peoples Park,,
22-01485,Caslty: Injury/Illness,2022-07-15 08:09,LBNL69 LBNL69,,
22-01486,SUPP: Supplemental Reports 459V: PC; Burglary Vehicle; Felony Scanned: Add Scanned Documents to Report,2022-07-15 11:29,2650 Durant Av,,
22-01487,"OUT WRTF: Other Agency Warrant, Fel 1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N 11364: HS; Possess Controlled Substance Paraphernalia; Misdemeanor 484 (A): PC; Petty Theft; Misdemeanor",2022-07-15 13:02,2645 Haste St,,
22-01488,Civil: Civil Information Report,2022-07-15 00:00,Law Building Law Building Rev 090418,,
22-01489,1203.2: PC; Probation Violation:rearrest/Revoke [state Specific Crime]; N 166 (A)(4): PC; Contempt of Court:disobey Court Order/Etc; Misdemeanor 485: PC; Appropriate Lost Property; Misdemeanor 148.9 (A): PC; False Identification to Police Officer; Misdemeanor,2022-07-16 02:17,Lower Sproul Garage Lower Sproul Garage,,
22-01490,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2022-07-16 07:36,Grizzly Peak Bl Grizzly Peak Boulevard,,
22-01491,484 G: PC; Theft By Use of Access Card Information; Misdemeanor,2022-07-16 10:59,Sutardja Dai Hall,,
22-01492,Lost Prop.: Lost Property,2022-07-16 12:42,2220 Piedmont Av,,
22-01493,Caslty: Injury/Illness,2022-07-16 16:06,University Village UVA,,
22-01494,459V: PC; Burglary Vehicle; Felony Scanned: Add Scanned Documents to Report,2022-07-16 16:31,2400 Bancroft Wy,,
22-01495,Caslty: Injury/Illness,2022-07-16 17:03,Hearst Mining Cr Hearst Mining Circle,,
22-01496,SUPP: Supplemental Reports 273.5 (A): PC; Inflict Corporal Injury On Spouse/Cohabitant; Felony **Aggravated Assault,2022-07-16 19:30,2500 block Haste St,,
22-01497,PRODAM: Property Damage,2022-07-17 08:26,Witter Field Witter Field,,
22-01498,242: PC; Battery (M); Misdemeanor 240: PC; Assault; Misdemeanor 422.6 (A): PC; Violate Civil Rights By Force Or Threat of Force; Misdemeanor *Simple Assault-Hate Crime (racial bias),2022-07-17 12:25,Upper Sproul Plaza Upper Sproul Plaza,,
22-01499,Caslty: Injury/Illness,2022-07-17 22:34,Chou Hall,,
22-01500,459: PC; Burglary: First Degree; Felony,2022-07-18 05:14,Minor Hall,,
22-01501,Caslty: Injury/Illness,2022-07-18 11:48,Memorial Glade Memorial Glade,,
22-01502,"240: PC; Assault; Misdemeanor 422.6 (A): PC; Violate Civil Rights By Force Or Threat of Force; Misdemeanor *Simple Assault, Hate Crime (racial bias)",2022-07-18 11:40,Social Sciences Building Social Sciences Building,,
22-01503,Deceased: Deceased Person,2022-07-18 13:25,2600 Ridge Rd,,
22-01504,484 (A): PC; Petty Theft; Misdemeanor,2022-07-18 15:12,2495 Bancroft Wy,,
22-01505,Caslty: Injury/Illness,2022-07-18 16:37,5 Centennial Dr,,
22-01506,INFO: Information Only Report,2022-07-18 18:45,Law Building Law Building,,
22-01507,OA-NON-CRIMINAL: Outside Assist - Non-Criminal,2022-07-18 20:56,UVA Community Garden UVA Community Garden Rev 090418,,
22-01508,Caslty: Injury/Illness,2022-07-19 00:26,Kula Gulf Wy,,
22-01509,459V: PC; Burglary Vehicle; Felony,2022-07-19 06:16,Moffitt Library Moffitt Library,,
